time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
52.25021482,101.9493135,-39.66506405,0.322035399,nan,nan,5.843282252,5.196474124,0.782096797
52.28448629,102.0500639,-39.63227336,0.307074463,nan,nan,5.845691538,5.198871084,0.783839402
52.28513432,102.0500639,-39.63227336,0.307074463,nan,nan,5.845691538,5.198871084,0.783839402
52.30696559,102.0500639,-39.63227336,0.307074463,nan,nan,5.848096577,5.201272267,0.785463039
52.30754185,102.0500639,-39.63227336,0.307074463,nan,nan,5.848096577,5.201272267,0.785463039
52.32036781,102.1513279,-39.6011069,0.290223665,nan,nan,5.850500007,5.203676645,0.785746679
52.35258436,102.2532139,-39.57166279,0.271915107,nan,nan,5.850500007,5.203676645,0.785746679
52.37358046,102.2532139,-39.57166279,0.271915107,nan,nan,5.852904916,5.2060811,0.784781988
52.37401748,102.2532139,-39.57166279,0.271915107,nan,nan,5.852904916,5.2060811,0.784781988
52.38649011,102.3557061,-39.5442332,0.252044947,nan,nan,5.852904916,5.2060811,0.784781988
52.42056394,102.4586895,-39.51899069,0.230897718,nan,nan,5.855312542,5.208483231,0.783599443
52.42096424,102.4586895,-39.51899069,0.230897718,nan,nan,5.855312542,5.208483231,0.783599443
52.44053006,102.4586895,-39.51899069,0.230897718,nan,nan,5.85772187,5.210882846,0.783159117
52.44121432,102.4586895,-39.51899069,0.230897718,nan,nan,5.85772187,5.210882846,0.783159117
52.45539689,102.5623807,-39.49568882,0.208639667,nan,nan,5.85772187,5.210882846,0.783159117
52.48933387,102.6663125,-39.47551258,0.185155165,nan,nan,5.860130731,5.213281869,0.78362824
52.49003816,102.6663125,-39.47551258,0.185155165,nan,nan,5.860130731,5.213281869,0.78362824
52.50732851,102.6663125,-39.47551258,0.185155165,nan,nan,5.862537842,5.215682203,0.784435551
52.50795102,102.6663125,-39.47551258,0.185155165,nan,nan,5.862537842,5.215682203,0.784435551
52.52458096,102.7704807,-39.45753695,0.161542053,nan,nan,5.864943611,5.218084242,0.784882118
52.55666423,102.8749975,-39.44186994,0.138095637,nan,nan,5.864943611,5.218084242,0.784882118
52.57378078,102.8749975,-39.44186994,0.138095637,nan,nan,5.867349296,5.220487028,0.784708407
52.57432795,102.8749975,-39.44186994,0.138095637,nan,nan,5.867349296,5.220487028,0.784708407
52.59104919,102.9783957,-39.4287487,0.11605018,nan,nan,5.867349296,5.220487028,0.784708407
52.62573671,103.081489,-39.41761407,0.099965366,nan,nan,5.869756004,5.222889191,0.784191731
52.62658238,103.081489,-39.41761407,0.099965366,nan,nan,5.869756004,5.222889191,0.784191731
52.6405921,103.081489,-39.41761407,0.099965366,nan,nan,5.872163688,5.225290289,0.783808611
52.64118147,103.081489,-39.41761407,0.099965366,nan,nan,5.872163688,5.225290289,0.783808611
52.65993404,103.1847313,-39.40785983,0.088889951,nan,nan,5.872163688,5.225290289,0.783808611
52.69402003,103.2880511,-39.39904877,0.081315901,nan,nan,5.874571701,5.227690611,0.783822442
52.69449615,103.2880511,-39.39904877,0.081315901,nan,nan,5.874571701,5.227690611,0.783822442
52.70683956,103.2880511,-39.39904877,0.081315901,nan,nan,5.876979169,5.230091141,0.78413073
52.70731115,103.2880511,-39.39904877,0.081315901,nan,nan,5.876979169,5.230091141,0.78413073
52.72911215,103.3914161,-39.39089236,0.07626268,nan,nan,5.879385911,5.232492366,0.784428565
52.76202393,103.4948532,-39.3831907,0.072966653,nan,nan,5.879385911,5.232492366,0.784428565
52.77453637,103.4948532,-39.3831907,0.072966653,nan,nan,5.881792308,5.2348942,0.784489896
52.77518487,103.4948532,-39.3831907,0.072966653,nan,nan,5.881792308,5.2348942,0.784489896
52.79656458,103.5994092,-39.37653064,0.071211304,nan,nan,5.881792308,5.2348942,0.784489896
52.83019114,103.7047526,-39.36901727,0.074733837,nan,nan,5.884198952,5.237296061,0.78432256
52.83056617,103.7047526,-39.36901727,0.074733837,nan,nan,5.884198952,5.237296061,0.78432256
52.84074998,103.7047526,-39.36901727,0.074733837,nan,nan,5.886606113,5.239697501,0.784107897
52.84128261,103.7047526,-39.36901727,0.074733837,nan,nan,5.886606113,5.239697501,0.784107897
52.86415863,103.8102449,-39.36067236,0.083555375,nan,nan,5.886606113,5.239697501,0.784107897
52.89784002,103.9158222,-39.35113708,0.096797004,nan,nan,5.889013562,5.242098542,0.784021597
52.89820457,103.9158222,-39.35113708,0.096797004,nan,nan,5.889013562,5.242098542,0.784021597
52.90725207,103.9158222,-39.35113708,0.096797004,nan,nan,5.891420942,5.244499431,0.784100264
52.90775275,103.9158222,-39.35113708,0.096797004,nan,nan,5.891420942,5.244499431,0.784100264
52.93285561,104.0213956,-39.33998629,0.113728734,nan,nan,5.893828018,5.246900539,0.784245379
52.96497917,104.1268711,-39.32686578,0.133745935,nan,nan,5.893828018,5.246900539,0.784245379
52.97333717,104.1268711,-39.32686578,0.133745935,nan,nan,5.896234828,5.249301939,0.784330293
52.9737196,104.1268711,-39.32686578,0.133745935,nan,nan,5.896234828,5.249301939,0.784330293
52.99949193,104.2321284,-39.31149654,0.156341872,nan,nan,5.896234828,5.249301939,0.784330293
53.03343391,104.3370256,-39.29368171,0.180961587,nan,nan,5.898641624,5.251703475,0.784303874
53.03387141,104.3370256,-39.29368171,0.180961587,nan,nan,5.898641624,5.251703475,0.784303874
53.03984308,104.3370256,-39.29368171,0.180961587,nan,nan,5.901048572,5.254104961,0.784212231
53.0402422,104.3370256,-39.29368171,0.180961587,nan,nan,5.901048572,5.254104961,0.784212231
53.06799603,104.4415455,-39.27309444,0.207316653,nan,nan,5.901048572,5.254104961,0.784212231
