time,x,y,yaw,vel_x,yaw_vel,evader_x,evader_y,evader_yaw
3.25075841,0.177691617,0.000925724,0.032007355,0.23,-0.001214105,2.115194709,2.006050737,0.110437952
3.253479242,0.185523083,0.001140916,0.022425188,0.23,-0.001214105,2.115194709,2.006050737,0.110437952
3.287671089,0.193358828,0.001267147,0.010046056,0.23,-0.001214105,2.118567966,2.006429828,0.113802757
3.288067579,0.193358828,0.001267147,0.010046056,0.23,-0.001214105,2.118567966,2.006429828,0.113802757
3.317038536,0.193358828,0.001267147,0.010046056,0.23,-0.362361441,2.121941537,2.006820759,0.117196691
3.321835041,0.2011855,0.001317455,0.003699406,0.23,-0.362361441,2.121941537,2.006820759,0.117196691
3.356431007,0.20902436,0.001347426,0.004177267,0.23,-0.362361441,2.125312155,2.007222764,0.12061722
3.356847286,0.20902436,0.001347426,0.004177267,0.23,-0.362361441,2.125312155,2.007222764,0.12061722
3.382990122,0.20902436,0.001347426,0.004177267,0.23,0.479123635,2.125312155,2.007222764,0.12061722
3.390432596,0.216859798,0.001369871,0.000825815,0.23,0.479123635,2.128680243,2.00763611,0.124042198
3.390864372,0.216859798,0.001369871,0.000825815,0.23,0.479123635,2.128680243,2.00763611,0.124042198
3.424193859,0.224693853,0.001336596,-0.009496038,0.23,0.479123635,2.132047124,2.008061066,0.127451187
3.424637794,0.224693853,0.001336596,-0.009496038,0.23,0.479123635,2.132047124,2.008061066,0.127451187
3.449795485,0.224693853,0.001336596,-0.009496038,0.23,-0.225609529,2.132047124,2.008061066,0.127451187
3.458213329,0.232511018,0.001239531,-0.0139359,0.23,-0.225609529,2.135412025,2.008497404,0.130841163
3.458848238,0.232511018,0.001239531,-0.0139359,0.23,-0.225609529,2.135412025,2.008497404,0.130841163
3.492429972,0.240329953,0.001173092,-0.001910374,0.23,-0.225609529,2.138775421,2.008945135,0.134224447
3.492814541,0.240329953,0.001173092,-0.001910374,0.23,-0.225609529,2.138775421,2.008945135,0.134224447
3.521062374,0.240329953,0.001173092,-0.001910374,0.23,0.125163468,2.142136471,2.009404013,0.137616114
3.526275873,0.248147934,0.00122366,0.014240644,0.23,0.125163468,2.142136471,2.009404013,0.137616114
3.560381174,0.255965124,0.001356486,0.01843676,0.23,0.125163468,2.145496652,2.009874553,0.141021414
3.560818911,0.255965124,0.001356486,0.01843676,0.23,0.125163468,2.145496652,2.009874553,0.141021414
3.582798481,0.255965124,0.001356486,0.01843676,0.23,0.3357277,2.145496652,2.009874553,0.141021414
3.59529686,0.263787899,0.001477352,0.011833802,0.23,0.3357277,2.148855352,2.010356537,0.144433863
3.595946312,0.263787899,0.001477352,0.011833802,0.23,0.3357277,2.148855352,2.010356537,0.144433863
3.628495932,0.271610494,0.001545473,0.006199942,0.23,0.3357277,2.15221282,2.010850049,0.147843134
3.628937244,0.271610494,0.001545473,0.006199942,0.23,0.3357277,2.15221282,2.010850049,0.147843134
3.64974165,0.271610494,0.001545473,0.006199942,0.23,-0.201907485,2.15221282,2.010850049,0.147843134
3.662560225,0.279419361,0.001614508,0.012950534,0.23,-0.201907485,2.155569118,2.011355093,0.151243625
3.663226128,0.279419361,0.001614508,0.012950534,0.23,-0.201907485,2.155569118,2.011355093,0.151243625
3.696266651,0.287237781,0.001777971,0.029367222,0.23,-0.201907485,2.158924175,2.011871588,0.154636687
3.696803093,0.287237781,0.001777971,0.029367222,0.23,-0.201907485,2.158924175,2.011871588,0.154636687
3.725421667,0.287237781,0.001777971,0.029367222,0.23,0.382260116,2.162277823,2.012399576,0.158029235
3.73058486,0.295057553,0.002044588,0.037667504,0.23,0.382260116,2.162277823,2.012399576,0.158029235
3.764786959,0.302876008,0.002319525,0.031593256,0.23,0.382260116,2.165629766,2.012938878,0.161426606
3.765345573,0.302876008,0.002319525,0.031593256,0.23,0.382260116,2.165629766,2.012938878,0.161426606
3.783008337,0.302876008,0.002319525,0.031593256,0.23,-0.25124977,2.165629766,2.012938878,0.161426606
3.798400402,0.310692169,0.002542043,0.026001697,0.23,-0.25124977,2.168979718,2.013489429,0.164829104
3.798875093,0.310692169,0.002542043,0.026001697,0.23,-0.25124977,2.168979718,2.013489429,0.164829104
3.83307457,0.318520679,0.002762151,0.031176426,0.23,-0.25124977,2.172328335,2.014051791,0.168232982
3.834014177,0.318520679,0.002762151,0.031176426,0.23,-0.25124977,2.172328335,2.014051791,0.168232982
3.850256681,0.318520679,0.002762151,0.031176426,0.23,-0.006877695,2.172328335,2.014051791,0.168232982
3.867154121,0.326346085,0.00303198,0.037459161,0.23,-0.006877695,2.175674145,2.014624903,0.171634223
3.867594242,0.326346085,0.00303198,0.037459161,0.23,-0.006877695,2.175674145,2.014624903,0.171634223
3.901242495,0.334171042,0.003320937,0.035652897,0.23,-0.006877695,2.179018386,2.015209898,0.175031992
3.9018929,0.334171042,0.003320937,0.035652897,0.23,-0.006877695,2.179018386,2.015209898,0.175031992
3.929660797,0.334171042,0.003320937,0.035652897,0.23,0.073861777,2.18235973,2.015805626,0.178428479
3.934889317,0.341999979,0.003577,0.029420055,0.23,0.073861777,2.18235973,2.015805626,0.178428479
3.969026327,0.349830855,0.003790156,0.025099214,0.23,0.073861777,2.185699262,2.016413192,0.181826608
